"","daytime_pop","daytime_density","travel_to","DP0010001","brewery","cafe","medinc","b_hs","hs","phd","oldpop","youngpop","dist1","dist2","dist3","dist4","zone","hood"
"4283",2756,1289.47858464285,621,4848,0,0,70689,7.3,16.9,23,4085,574,0,0,0,1,"Residential Single Family 7200","Greenwood"
"4284",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"4285",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier Beach"
"4286",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000","Rainier View"
"4287",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"General Industrial 2","South Beacon Hill"
"4288",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"Residential Single Family 7200","Rainier Beach"
"4289",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 9600","Rainier View"
"4290",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier View"
"4291",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier View"
"4292",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 9600","Rainier View"
"4293",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier Beach"
"4294",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier View"
"4295",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"4296",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier Beach"
"4297",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier Beach"
"4298",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier Beach"
"4299",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"General Industrial 2","Rainier Beach"
"4300",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier Beach"
"4301",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier View"
"4302",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier View"
"4303",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000","Rainier View"
"4304",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 9600","Rainier View"
"4305",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000","Rainier View"
"4306",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier View"
"4307",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"4308",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"4309",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 9600","Rainier View"
"4310",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"4311",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Neighborhood Commercial 1","Rainier View"
"4312",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000","Rainier View"
"4313",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier Beach"
"4314",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"4315",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier View"
"4316",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier View"
"4317",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000","Rainier View"
"4318",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier Beach"
"4319",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"4320",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000","Rainier View"
"4321",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier View"
"4322",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"4323",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 9600","Rainier View"
"4324",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier View"
"4325",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"4326",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000",NA
"4327",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"4328",4096,1168.25262093882,1350,5538,0,0,65772,19.4,8.5,7.6,3620,624,0,0,0,0,"General Industrial 2","Rainier Beach"
"4329",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier View"
"4330",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier Beach"
"4331",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"4332",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000","Rainier View"
"4333",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier Beach"
"4334",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 9600","Rainier View"
"4335",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"4336",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"4337",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 9600","Rainier View"
"4338",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"4339",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier View"
"4340",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier View"
"4341",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier View"
"4342",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 9600","Rainier View"
"4343",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 5000","Rainier Beach"
"4344",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier View"
"4345",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier View"
"4346",3796,1195.33981218428,253,7108,0,0,70655,15.9,6.4,11.2,5308,472,0,0,0,0,"Residential Single Family 7200","Rainier Beach"
"4347",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,0,0,2,"Major Institution Overlay","University District"
"4348",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,2,2,4,"Major Institution Overlay","University District"
"4349",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,0,2,5,"Major Institution Overlay","University District"
"4350",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,0,2,3,"Major Institution Overlay","University District"
"4351",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,2,2,3,5,"Major Institution Overlay","University District"
"4352",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,2,2,2,"Major Institution Overlay","University District"
"4353",29841,11881.427013494,24592,5706,0,1,10865,0.2,2,18.2,242,4678,0,1,2,4,"Major Institution Overlay","University District"
"4354",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,0,2,3,"Major Institution Overlay","University District"
"4355",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,1,3,5,"Major Institution Overlay","University District"
"4356",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,2,2,3,"Major Institution Overlay","University District"
"4357",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,0,4,4,"Major Institution Overlay","University District"
"4358",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,3,3,4,"Major Institution Overlay","University District"
"4359",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,0,0,2,"Major Institution Overlay","University District"
"4360",29841,11881.427013494,24592,5706,0,2,10865,0.2,2,18.2,242,4678,0,0,2,4,"Major Institution Overlay","University District"
"4361",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,0,0,0,"Major Institution Overlay","University District"
"4362",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,0,2,2,"Major Institution Overlay","University District"
"4363",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,0,0,1,"Major Institution Overlay","University District"
"4364",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,0,1,3,"Major Institution Overlay","University District"
"4365",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,0,0,2,"Major Institution Overlay","University District"
"4366",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,2,3,4,6,"Major Institution Overlay","University District"
"4367",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,3,3,4,"Major Institution Overlay","University District"
"4368",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,2,2,6,"Major Institution Overlay","University District"
"4369",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,1,2,7,"Major Institution Overlay","University District"
"4370",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,0,1,5,"Major Institution Overlay","University District"
"4371",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,0,0,0,"Major Institution Overlay","University District"
"4372",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,2,3,5,"Major Institution Overlay","University District"
"4373",29841,11881.427013494,24592,5706,0,1,10865,0.2,2,18.2,242,4678,0,1,2,5,"Major Institution Overlay","University District"
"4374",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,2,3,3,"Major Institution Overlay","University District"
"4375",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,2,2,2,"Major Institution Overlay","University District"
"4376",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,0,0,2,"Major Institution Overlay","University District"
"4377",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,0,0,4,"Major Institution Overlay","University District"
"4378",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,0,1,4,"Major Institution Overlay","University District"
"4379",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,0,0,4,"Major Institution Overlay","University District"
"4380",29841,11881.427013494,24592,5706,0,1,10865,0.2,2,18.2,242,4678,0,0,0,3,"Major Institution Overlay","University District"
"4381",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,1,2,4,"Major Institution Overlay","University District"
"4382",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,1,3,4,5,"Major Institution Overlay","University District"
"4383",29841,11881.427013494,24592,5706,0,0,10865,0.2,2,18.2,242,4678,0,1,3,5,"Major Institution Overlay","University District"
"4384",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,1,2,3,6,"Residential Single Family 7200","Briarcliff"
"4385",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,0,2,5,"Residential Single Family 5000","Briarcliff"
"4386",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,2,4,5,"Residential Single Family 5000","Briarcliff"
"4387",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,1,1,1,"Residential Single Family 5000","Lawton Park"
"4388",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,2,3,4,"Residential Single Family 5000","Southeast Magnolia"
"4389",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,0,1,3,"Residential Single Family 7200","Lawton Park"
"4390",5058,1636.055585781,3139,5059,0,0,66455,0,43.5,23.7,4384,531,0,3,3,5,"Residential Single Family 5000","Southeast Magnolia"
"4391",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,1,1,3,"Residential Single Family 5000","Interbay"
"4392",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,0,0,3,"Residential Single Family 5000","Briarcliff"
"4393",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,0,2,4,"Residential Single Family 5000","Briarcliff"
"4394",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,0,0,1,"Residential Single Family 5000","Lawton Park"
"4395",5058,1636.055585781,3139,5059,0,0,66455,0,43.5,23.7,4384,531,0,3,3,5,"Lowrise 1","Southeast Magnolia"
"4396",5058,1636.055585781,3139,5059,0,0,66455,0,43.5,23.7,4384,531,0,2,5,9,"Residential Single Family 5000","Southeast Magnolia"
"4397",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,0,1,6,"Residential Single Family 5000","Briarcliff"
"4398",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,0,0,0,"Residential Single Family 5000","Lawton Park"
"4399",11338,5811.63495674335,9778,6739,0,0,75881,0,100,22.7,7762,207,0,0,0,0,"General Industrial 1",NA
"4400",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,0,0,1,"Residential Single Family 7200","Lawton Park"
"4401",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,0,0,4,"Residential Single Family 7200","Briarcliff"
"4402",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,0,0,3,"Residential Single Family 7200","Briarcliff"
"4403",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,0,2,2,"Residential Single Family 7200","Lawton Park"
"4404",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,0,0,0,"Residential Single Family 5000","Lawton Park"
"4405",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,2,4,4,"Residential Single Family 7200","Briarcliff"
"4406",5058,1636.055585781,3139,5059,0,0,66455,0,43.5,23.7,4384,531,0,0,4,4,"Residential Single Family 5000","Southeast Magnolia"
"4407",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,1,1,3,"Residential Single Family 7200","Briarcliff"
"4408",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,2,3,3,"Residential Single Family 5000","Southeast Magnolia"
"4409",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,1,2,2,"Residential Single Family 5000","Southeast Magnolia"
"4410",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,1,1,4,4,"Residential Single Family 5000","Briarcliff"
"4411",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,0,0,2,"Residential Single Family 7200","Briarcliff"
"4412",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,0,1,3,"Residential Single Family 5000","Briarcliff"
"4413",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,0,0,1,"Residential Single Family 7200","Lawton Park"
"4414",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,0,0,3,"Residential Single Family 7200","Lawton Park"
"4415",5058,1636.055585781,3139,5059,0,0,66455,0,43.5,23.7,4384,531,2,3,4,6,"Residential Single Family 5000","Southeast Magnolia"
"4416",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,0,2,3,"Residential Single Family 7200","Lawton Park"
"4417",5058,1636.055585781,3139,5059,0,0,66455,0,43.5,23.7,4384,531,0,1,1,1,"Residential Single Family 5000","Southeast Magnolia"
"4418",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,3,3,3,"Residential Single Family 5000","Briarcliff"
"4419",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,0,3,4,"Residential Single Family 7200","Lawton Park"
"4420",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,1,1,1,1,"Residential Single Family 7200","Lawton Park"
"4421",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,2,2,2,3,"Residential Single Family 5000","Briarcliff"
"4422",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,1,3,4,4,"Residential Single Family 5000","Briarcliff"
"4423",5976,3357.9126998888,4369,4743,0,0,69865,6,43.1,16,3836,497,0,0,0,2,"Lowrise 1","Lawton Park"
"4424",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,2,3,5,"Residential Single Family 5000","Southeast Magnolia"
"4425",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,0,1,1,"Residential Single Family 5000","Lawton Park"
"4426",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,0,0,0,"Residential Single Family 9600","Lawton Park"
"4427",5058,1636.055585781,3139,5059,0,0,66455,0,43.5,23.7,4384,531,0,0,1,3,"Residential Single Family 5000","Interbay"
"4428",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,0,2,3,"Residential Single Family 5000","Southeast Magnolia"
"4429",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,0,1,6,"Residential Single Family 5000","Briarcliff"
"4430",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,0,0,0,"Residential Single Family 5000","Lawton Park"
"4431",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,2,2,2,2,"Residential Single Family 7200","Lawton Park"
"4432",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,2,3,4,"Residential Single Family 5000","Briarcliff"
"4433",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,0,0,0,"Residential Single Family 7200","Lawton Park"
"4434",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,0,0,0,"Residential Single Family 7200","Lawton Park"
"4435",5058,1636.055585781,3139,5059,0,0,66455,0,43.5,23.7,4384,531,1,2,6,10,"Lowrise 3","Interbay"
"4436",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,1,3,4,"Residential Single Family 5000","Southeast Magnolia"
"4437",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,3,4,4,"Residential Single Family 7200","Lawton Park"
"4438",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,0,0,0,"Residential Single Family 7200","Lawton Park"
"4439",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,0,0,2,"Residential Single Family 5000","Southeast Magnolia"
"4440",5058,1636.055585781,3139,5059,0,0,66455,0,43.5,23.7,4384,531,0,1,1,4,"Residential Single Family 5000","Southeast Magnolia"
"4441",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,1,1,5,"Residential Single Family 7200","Briarcliff"
"4442",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,1,1,3,"Residential Single Family 5000","Southeast Magnolia"
"4443",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,1,3,4,6,"Residential Single Family 5000","Briarcliff"
"4444",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,3,3,7,"Residential Single Family 7200","Briarcliff"
"4445",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,0,0,1,"Residential Single Family 5000","Lawton Park"
"4446",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,1,3,5,"Residential Single Family 7200","Briarcliff"
"4447",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,0,0,0,"Residential Single Family 5000","Lawton Park"
"4448",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,0,0,1,"Residential Single Family 5000","Lawton Park"
"4449",5976,3357.9126998888,4369,4743,0,0,69865,6,43.1,16,3836,497,0,0,0,0,"Commercial 2","Lawton Park"
"4450",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,1,1,1,"Residential Single Family 7200","Lawton Park"
"4451",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,1,1,4,"Residential Single Family 7200","Briarcliff"
"4452",5976,3357.9126998888,4369,4743,0,0,69865,6,43.1,16,3836,497,0,0,0,2,"Industrial Buffer","Interbay"
"4453",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,0,0,1,"Residential Single Family 7200","Lawton Park"
"4454",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,0,0,1,"Residential Single Family 5000","Lawton Park"
"4455",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,2,4,6,"Residential Single Family 7200","Briarcliff"
"4456",4510,883.043700873352,1582,6001,0,0,102760,7.7,29.7,28.2,4906,222,0,0,0,1,"Residential Single Family 5000","Lawton Park"
"4457",4549,1499.87075195982,814,6382,0,0,159652,0,28.5,37.2,4969,256,0,2,3,4,"Residential Single Family 5000","Briarcliff"
